,Tweets,len,ID,USER,userName,User Location,Language,Date,Source,Likes,Retweets,Geo,Coordinates,Place
286,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309929143958732800,PauIaFDA,Paula,Brazil,,2020-09-26 18:53:39,Twitter for Android,0,91,,,
287,@dedesecco Curtindo um vinho e umas sardinhas portuguesas aqui no Porto com os primos de cá! Era pra ter voltado para o Brasil dia 12/09 mas não consigo! Covid? Não! Vontade mesmo! Rs Friozinho chegando! Só mais 15 dias e volto! 🙏 home-office ou melhor anywhere office!!,270,1309928885052747778,sigsoares,Sérgio Soares,Brazil,,2020-09-26 18:52:38,Twitter for iPhone,0,0,,,
288,@GeracaodeValor Home office se os colegas entender a respeitar horário de trabalho,82,1309928592114098178,NicolasAugF,Nicolas França,"Blumenau, Santa Catarina",,2020-09-26 18:51:28,Twitter for Android,0,0,,,
289,"Você sabia que a programação é uma área que paga bem, não exige faculdade, permite Home Office e tem mais oferta que profissionais?  Torne-se um desenvolvedor Full-Stack! Aprenda a Desenvolver Websites, Sistemas e Aplicativos!  Inscreva-se agora!   📌Link: https://t.co/PFmTBbzo2x https://t.co/ph1zjDI8qC",303,1309928026386427907,LuanaLi69871505,Luana Lima,"São Paulo, Brasil",,2020-09-26 18:49:13,Twitter Web App,0,29,,,
290,"Já chegou os problematizadores no meu post querendo me ensinar a seu mãe de meu filho. Sou mãe solo, fico 24h com meu filho trabalhando home office, faço tudo, de tarefas de casa a sentar de brincar de carrinho. Tenho direito de reclamar sim porque tô cansada. #maternidadereal",277,1309927128713097216,lorenaife,Mainha do Afrodengo,"Salvador, Brasil",,2020-09-26 18:45:39,Twitter Web App,127,4,,,
291,"desde que comecei home office eu já: comprei um apoio pro notebook ficar na altura do olho, comprei teclado pra não forçar os pulsos, tô de olho numa cadeira gamer e agorinha mesmo fiz yoga pros pulsos",201,1309926996445736960,mouemily,emily de moura,são josé dos campos – sp,,2020-09-26 18:45:07,Twitter Web App,10,0,,,
292,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309926447327387653,snklx,titi,¯\_(ツ)_/¯,,2020-09-26 18:42:56,Twitter Web App,0,4518,,,
293,@dougoliveiracrf @Gustavh29 @Paulo_AvelarBR @venecasagrande Sim. Eu tenho quase sessentinha e estou em Home Office. Fazer o que? Faz parte...,141,1309926301076279298,PauloCo777,Paulo Costa,Rio de Janeiro,,2020-09-26 18:42:22,Twitter Web App,2,0,,,
294,@GeracaodeValor Home Office era o futuro agora é a realidade.  O deslocamento até o trabalho gera tráfego e emissao de CO2. Então galera.. vamo pensar aí no bem q estamos fazendo a natureza e na nossa própria qualidade de vida.,227,1309926185846091784,lovexcoke,neutralizator,Gotham City,,2020-09-26 18:41:54,Twitter for iPhone,0,0,,,
295,"@Kelchalegre @Netotavares123 @ArnaldoJRibeiro 2 parceiros meus aqui de música, um de 53 e outro de 39, ambos super cuidadosos, não estavam saindo de casa pra nada pq são funcionários da prefeitura aqui e estavam no Home Office...foram fazer compras num mercado e os 2 pegaram ao mesmo tempo. Detalhe: MÁSCARA e DISTANCIAMENTO",325,1309925700581851136,FRAMENGUIS1,FRAMENGUIS,,,2020-09-26 18:39:58,Twitter Web App,0,0,,,
296,Queria essa postura no home office https://t.co/mQF9sCwStL,58,1309925306606800897,naoseicrl,fefe,"São Paulo, Brasil",,2020-09-26 18:38:24,Twitter for Android,26,3,,,
297,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309925113643577346,layinbed_,lay,,,2020-09-26 18:37:38,Twitter for iPhone,0,4518,,,
298,Home office: - trabalhando sábado? SIM! - recebendo hora extra? NÃO!  😢😢😢,73,1309924787867865090,Anna_Carolinne,Anna Carolinne • 🇧🇷🏴🏳️‍🌈✊🏼✊🏿,,,2020-09-26 18:36:21,Twitter for iPhone,5,0,,,
299,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309924465460105217,revmello,André Mello,Brazil,,2020-09-26 18:35:04,Twitter for Android,0,248,,,
300,"@GeracaodeValor Trabalho em Home Office há 11 anos. Minha empresa funciona de dentro da minha casa, tentei sair fiquei 2 anos fora e quebrei, quebrei por ego. Já projetei minha casa para isso, casa em cima e escritório embaixo.",227,1309924200291987459,carlos_brindes,Carlos Almenara,São Jose dos Campos,,2020-09-26 18:34:01,Twitter Web App,0,0,,,
301,é tão lenda que até dormindo rende mais na edição do que quem passa o dia acordado amo esse home office onde ela dorme a vontade mas não deixa de trabalhar https://t.co/yIU8E559Zg,179,1309924149717012480,kaahtuita,bad kah 🍫,⚡️• 🎪,,2020-09-26 18:33:49,Twitter for iPhone,0,10,,,
302,é tão lenda que até dormindo rende mais na edição do que quem passa o dia acordado amo esse home office onde ela dorme a vontade mas não deixa de trabalhar https://t.co/yIU8E559Zg,179,1309924145027784704,Ghigi20,@Eu,"São Paulo, Brasil",,2020-09-26 18:33:48,Twitter for Android,0,10,,,
303,@GeracaodeValor Acho que aqui só poderiam opnar quem já atuou das duas formas. O Home Office não é pra qq um e nem pra qq trabalho. Primeiramente vc tem que ter um ambiente de trabalho adequado e mt disciplina  para desempenhar a função de home.  A minha experiência foi terrível!!!,282,1309924115684483072,elvisitap,Elvis Oliveira,"Itaperuna, Brasil",,2020-09-26 18:33:41,Twitter for Android,0,0,,,
304,To gostoso nesse home office? 😈  Marca aí o @ que merece ver essa foto! https://t.co/C8oQhB9L8p,95,1309924028073771009,seraseeu1,seraseeu,"São Paulo, Brasil",,2020-09-26 18:33:20,Twitter for iPhone,0,43,,,
305,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309923803225559041,pinheiro14thais,Thais Pinheiro,,,2020-09-26 18:32:26,Twitter for Android,0,91,,,
306,"6 meses de home office e é totalmente desconfortável ter a possibilidade de conversar com as pessoas do trabalho porque ficar no PC pra logar, trabalhar e deslogar tornou-se rotina.",181,1309923641652588544,b1sao,Alan 🇧🇷👨🏾‍🌾 | #GoPats,"Belo Horizonte, Brasil",,2020-09-26 18:31:48,TweetDeck,6,0,,,
307,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309923585960620032,travosa_,travosa°· ꒰ఎ♡໒꒱ ·°,,,2020-09-26 18:31:34,Twitter Web App,0,91,,,
308,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309923506738561024,analuiza_t,Ana Loo,"Olinda, PE",,2020-09-26 18:31:15,Twitter for Android,0,4518,,,
309,aproveitando que home office em sábado é mega tranquilo pra pedir ontbo nas rádios 🤭🤭,85,1309923252719026176,ilmfelipe,felipe STILL HAVE ME,,,2020-09-26 18:30:15,Twitter for Android,0,0,,,
310,"@GeracaodeValor Essa mudança está afetando praticamente tudo na minha vida. Mas o home office não está sendo tão produtivo pra mim. Depois da pandemia eu gostaria de algo meio a meio, ficar em casa mas com liberdade pra ir a sede sempre que quiser. Ah e o custo de despesas dobrou comigo em casa.",296,1309922867816136704,baldzera,Eduardo Menezes,"Ji-Paraná, Brasil",,2020-09-26 18:28:43,Twitter for Android,0,0,,,
311,"@nekooraculos @yameemee pessoalmente a única coisa ok é home office, q eu já tava tentando antes da pandemia, é ótimo n ter que interagir pessoalmente c gente de trabalho. Mas sinto que to regredindo quando me isolo demais, parece que to perdendo tempo de vida e juventude, é quase como uma derrota",298,1309921829516201985,riot_goth,「Sam」🦇 🎃,Nowhere,,2020-09-26 18:24:35,Twitter Web App,1,0,,,
312,"@GeracaodeValor Três dias presenciais, dois home office, fora a qualidade de vida que é não usar transporte público todos os dias!!",131,1309921420458295299,L27henriques,Henrique 💢,"Rio de Janeiro, Brasil",,2020-09-26 18:22:58,Twitter for Android,0,0,,,
313,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309921359603150849,eugeo_sax,ítalo Sousa,,,2020-09-26 18:22:43,Twitter for Android,0,4518,,,
314,"Home office hoje, Home office amanhã, home office pra sempre https://t.co/3airIra19Z",84,1309921304682868739,felipe_lola,Neo Química Felipe (13/45),,,2020-09-26 18:22:30,Twitter for Android,0,0,,,
315,Eu achando que era legal trabalhar de home office kkkkkkkkkkk aiai,66,1309921138357792768,_nandagms_,Fe,"Belo Horizonte, Brasil",,2020-09-26 18:21:51,Twitter for iPhone,0,0,,,
316,@GeracaodeValor SEDE DA EMPRESA PELO AMOR DE DEUS QUEM TA VOTANDO HOME OFFICE NAO FEZ HOMEOFFICE 🙄,98,1309921002940399616,AllanMa73097324,AM$ ᕦ😎ᕤ,Em outro patamar,,2020-09-26 18:21:18,Twitter for Android,1,0,,,
317,"@Yodistabiribiri @GeracaodeValor Penso que isso será muito comum. Na empresa onde trabalho já se solicitava um dia de home office por semana de trabalho. Quando ""retornarmos"" será assim como você sugere.",203,1309920921587798017,Guilherme_SCFC,Guilherme M B Pereir,Curitiba-PR,,2020-09-26 18:20:59,Twitter Web App,9,0,,,
318,"Ah, quarta-feira eles jogam pela Libertadores e a Conmebol não anula partida. Não pode jogar? É W.O.  Vão dar um jeitinho de jogar? Os funcionários, que estarão de quarentena, vão realizar o trabalho de home office? https://t.co/Xx2ToRKDUp",239,1309920840050511873,SantoMarcao,QUE MOMENTO,,,2020-09-26 18:20:40,Twitter for Android,0,4,,,
319,isso que deu esse corno desse gerente da minha mãe não manter o home office,75,1309920797146873857,robot_corno,corno patrulha,"Rio Grande do Sul, Brazil",,2020-09-26 18:20:29,Corno Patrol,0,1,,,
320,isso que deu esse corno desse gerente da minha mãe não manter o home office,75,1309920775282069505,LadyPokas,tarsilax,tô em xoq,,2020-09-26 18:20:24,Twitter Web App,0,1,,,
321,"Ah, quarta-feira eles jogam pela Libertadores e a Conmebol não anula partida. Não pode jogar? É W.O.  Vão dar um jeitinho de jogar? Os funcionários, que estarão de quarentena, vão realizar o trabalho de home office? https://t.co/Xx2ToRKDUp",239,1309920692943687681,_RohKaneswaran,Roh Pereira,Campos do Jordão,,2020-09-26 18:20:05,Mobile Web (M2),0,4,,,
322,@GeracaodeValor O Home office tem suas vantagens mas eu sinto saudade do escritório,83,1309920284640792578,msrenst,Renatchenha,"Goiânia, Brasil",,2020-09-26 18:18:27,Twitter for iPhone,0,0,,,
323,"Ah, quarta-feira eles jogam pela Libertadores e a Conmebol não anula partida. Não pode jogar? É W.O.  Vão dar um jeitinho de jogar? Os funcionários, que estarão de quarentena, vão realizar o trabalho de home office? https://t.co/Xx2ToRKDUp",239,1309920195872518146,Marcyanno4,@SepmarcyannoDecacampeão,"Ceará, Brasil",,2020-09-26 18:18:06,Twitter for Android,0,4,,,
324,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309920088095690754,lovsnouis,mariana,,,2020-09-26 18:17:40,Twitter for Android,0,4518,,,
325,@PMCMartins73 @jornalodia Kkkkkkkk... todo judiciário ha plantão. N precisa tá na sede p trabalhar. Home office.,112,1309919713506492416,DaniloF93262171,☣Danilo Ferro☢,,,2020-09-26 18:16:11,Twitter for Android,6,0,,,
326,@GeracaodeValor Sou empresário e prefiro home office integral mas ainda não tenho organização e pessoas de qualidade para ter essa tranquilidade então atuo home office de tarde somente.,185,1309919681856376833,JTB_R,J TB 📱,Brasil,,2020-09-26 18:16:03,Twitter for iPhone,1,0,,,
327,"Ah, quarta-feira eles jogam pela Libertadores e a Conmebol não anula partida. Não pode jogar? É W.O.  Vão dar um jeitinho de jogar? Os funcionários, que estarão de quarentena, vão realizar o trabalho de home office? https://t.co/Xx2ToRKDUp",239,1309919491212615680,OficialTheus_,Capacete que liga a moto,,,2020-09-26 18:15:18,Twitter for Android,0,4,,,
328,"@GeracaodeValor Home office, eu posso trabalhar de casa em paz e para qualquer empressa do mundo",96,1309919355891838978,Mateusspm,Mateus Moreira,,,2020-09-26 18:14:46,Twitter for Android,0,0,,,
329,"Ah, quarta-feira eles jogam pela Libertadores e a Conmebol não anula partida. Não pode jogar? É W.O.  Vão dar um jeitinho de jogar? Os funcionários, que estarão de quarentena, vão realizar o trabalho de home office? https://t.co/Xx2ToRKDUp",239,1309919244109447169,Palmeirenses_,ⓟalmeirenses_,Allianz Parque,,2020-09-26 18:14:19,Twitter for iPad,21,4,,,
330,agora eu quero uma esquete do the office home office vsf Renato,63,1309919104741126148,kirimarii,kiri 🎃 #spookyPRIMOS,"Red Line, Novo Mundo",,2020-09-26 18:13:46,Twitter for Android,0,1,,,
331,"@GeracaodeValor A única vantagem do home office é não pegar trânsito. A única Na empresa podemos socializar, aumentar a rede de contatos, almoçar fora etc etc etc enfim, crescer profissionalmente e pessoalmente  O problema é o trânsito. Burlar ele acaba se tornando tão vantajoso",279,1309918993420029953,tz2111,tz2111,,,2020-09-26 18:13:19,Twitter for Android,8,0,,,
332,"“Eu sou mãe, estudante e atualmente trabalho em home office. Hoje, escrever, relatar meus medos, meus dias, minhas angústias virou um hábito que me ajuda a não pirar diante do isolamento.” Vanusa Borba, moradora da Favela da Maré, sobre o isolamento social https://t.co/YovfdQECb5",280,1309918984595288064,MrciaMiranda80,🗣 Pernas Femininas Cruzadas,"Salvador, Bahia, Brasil",,2020-09-26 18:13:17,Twitter for iPhone,5,0,,,
333,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309918899111104513,CamillyRosa17,🅗🅔🅡🅐,,,2020-09-26 18:12:57,Twitter for Android,0,4518,,,
334,"@GeracaodeValor Um meio a meio seria ótimo. Trabalha uns 3 dias de Home Office fazendo as coisas, e dois dias com o contato com o cliente para fechar as negociações e contratos (meu caso).",188,1309918889992761346,RoboDoFilipe,Alexandre,,,2020-09-26 18:12:55,Twitter Web App,1,0,,,
335,"@GeracaodeValor home office, pois tenho mais liberdade",54,1309918667841310720,Xaiverandir,Heisenberg,,,2020-09-26 18:12:02,Twitter Web App,2,0,,,
336,a pessoa em ere ou home office só quer uma cadeira gamer,56,1309918555777970176,mariannasduarte,•marianna•,"Rio Grande, Brasil",,2020-09-26 18:11:35,Twitter Web App,3,0,,,
337,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309918506662723589,Pravcehdeusa,Larry ferrenha,Hell,,2020-09-26 18:11:23,Twitter for Android,0,4518,,,
338,"@GeracaodeValor Prefiro o home office, mas gostaria de ir à empresa vez por outra.",82,1309918479236071427,fabiovbarreto,風華美男 V 弾丸,"Fortaleza, Brasil",,2020-09-26 18:11:17,Twitter for Android,2,0,,,
339,Queria que o meu estágio não fosse em home office,49,1309918248520089600,ruivacastro_,Same,"São Paulo, Brasil",,2020-09-26 18:10:22,Twitter for iPhone,0,0,,,
340,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309918215510937605,flordepetroleo_,Barbie💫,"Bom Retiro, São Paulo",,2020-09-26 18:10:14,Twitter for Android,172,91,,,"Place(_api=<tweepy.api.API object at 0x7f64a107ae80>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f64a107ae80>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})"
341,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309917993623789569,IgorFerreiracrf,Igor,"Rio de Janeiro, Brasil",,2020-09-26 18:09:21,Twitter for Android,0,4518,,,
342,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309917794792865792,maxx_raf,rafaela com canela,,,2020-09-26 18:08:34,Twitter for iPhone,0,4518,,,
343,"@GeracaodeValor Home office, se eu morasse no @OrlandoCitySC",60,1309917742816952325,oLeoGuimaraes,Leo Guimarães,"Sergipe, Brasil",,2020-09-26 18:08:21,Twitter for iPhone,1,0,,,
344,@WLenhart82 Home Office dá bilhão,33,1309917667004948480,sushidefile,"Geométrico, triangulações e quadrados mágicos",,,2020-09-26 18:08:03,Twitter Web App,0,0,,,
345,"@GeracaodeValor Pergunta difícil, o home office abre a possibilidade de morar longe da sede da empresa, em local mais ""calmo"" e ""sossegado"", evito o estresse do trânsito. transporte lotado ... Na sede da empresa ganha mais em dinamismo, tem mais contato social com a equipe ...",277,1309916929969225728,cbragaf,Carlos Yuri 🇧🇷,"Rio de Janeiro, Brasil",,2020-09-26 18:05:07,Twitter Web App,18,0,,,
346,"@GeracaodeValor Nada substitui o trabalho na sede, ter contato com outras pessoas é sempre melhor.   Não aceitei home office nessa pandemia por causa disso.",156,1309916897224294400,tncleft1776,Gustavo #ForaSamir,The F*cking South  ,,2020-09-26 18:05:00,Twitter Web App,1,0,,,
347,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309916891092316164,ariele_sm,Ari ✩,"Nova Iguaçu, Brasil",,2020-09-26 18:04:58,Twitter for Android,0,4518,,,
348,@GeracaodeValor Prefiro ir mas onde eu trabalho foi definido Home Office definitivo.,84,1309916749849001984,felliperios,Fellipe Rios,Brasil,,2020-09-26 18:04:24,Twitter for Android,1,0,,,
349,"@GeracaodeValor Home office é um porre! Não é todo tipo de profissão que da pra colocar em Home office. Ainda mais quando vc mora em lugares barulhentos ou pequenos.  (Ao menos pra mim. Se morasse numa casa que tem um cômodo extra pra virar escritório, quem sabe).",264,1309916737375277057,thiago7cv,THIAG➆ 🍥 🇧🇷 ⚔️,"Brasília, Brasil",,2020-09-26 18:04:21,Twitter Web App,33,0,,,
350,"@GeracaodeValor A vantagem do home office, creio eu, é só pra quem gasta muitas horas de deslocamento entre a casa e o trabalho. No meu ponto de vista, a maior vantagem que um trabalhador pode ter é a flexibilidade de horário e não especificamente o home office.",262,1309916534177923074,admthiagosouza,Thiago Souza,Visconde do Rio Branco,,2020-09-26 18:03:33,Twitter for Android,0,0,,,
351,@GeracaodeValor Acredito que o ideal é haver equilíbrio e nem todas as carreiras permitem optar por um ou outro modelo. Mas descobrimos muito sobre os falsos mitos que o Home Office tinha antes da pandemia.,206,1309916392192385025,ndbar,Anderson Barcelos,"Vitória-ES, Brazil",,2020-09-26 18:02:59,Twitter for Android,19,0,,,
352,"@GeracaodeValor Seguna e sexta em home office, terça-quarta e quinta na sede",76,1309916289096450055,peterlumberjak,Mike Wagner 'Wags' dos Santos,"Manhattan, NY",,2020-09-26 18:02:35,Twitter for iPhone,20,0,,,
353,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309916214987288578,1varcelo,1VARCELO,,,2020-09-26 18:02:17,Twitter for iPhone,0,4518,,,
354,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309916213104050177,VascoCopia,V4sco,Behind you kiddo!,,2020-09-26 18:02:16,Twitter for Android,0,4518,,,
355,"@GeracaodeValor Home office, mas viajando também, ajudando na expansão global da WSP.",85,1309915985961529349,M_Schubert07,Matheus Schubert,"Cascavel, Brasil",,2020-09-26 18:01:22,Twitter for Android,5,0,,,
356,agora eu quero uma esquete do the office home office vsf Renato,63,1309915960804073475,GGuerrahehe,Fe,,,2020-09-26 18:01:16,Twitter for Android,1,1,,,
357,A segurança da informação perante realização do home office https://t.co/FuaYkRUAmF #mtitecnologia #segurança #homeoffice https://t.co/egYKtzDJJK,145,1309915683728306184,MARCELOAL2008,MARCELO AVILA LIMA,Brasil,,2020-09-26 18:00:10,Twittimer,0,0,,,
358,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309915044738727942,AnaCaro21665843,Ana Caroline,,,2020-09-26 17:57:38,Twitter for Android,0,4518,,,
359,"Saudade das minhas amiguinhas de home office, hj vou trabalhar sozinha :((((",76,1309914999188533255,Lu1zza,xicrinha de coiffer,Reclame Aqui,,2020-09-26 17:57:27,Twitter for iPhone,0,0,,,
360,Acabou a vida boa de home office,32,1309914142837559299,piresgeisa_,Geisa P.,Rio de Janeiro,,2020-09-26 17:54:03,Twitter for iPhone,0,0,,,
361,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309914033517199361,_pedroborges_,Pedro Borges,,,2020-09-26 17:53:37,Twitter for Android,0,248,,,
362,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309913833419534337,ellycoelhx,lyly,"Rio de Janeiro, Brasil",,2020-09-26 17:52:49,Twitter for Android,0,4518,,,
363,odeio o home office por isso as pessoas perdem a noção de horário de serviço sabe,81,1309913678171566082,inespacito,ines 🤪,,,2020-09-26 17:52:12,Twitter for Android,9,0,,,
364,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309912849674833921,jhade_bfr,jhade,"Florianópolis, Brasil",,2020-09-26 17:48:55,Twitter for Android,0,4518,,,
365,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309912383054319617,justafunnyboy,umabeesha,"Rio de Janeiro, Brasil",,2020-09-26 17:47:03,Twitter for Android,0,4518,,,
366,"Home office é engraçado...  Embora eu tenha conseguido fugir dos transportes e do estresse diário das esperas e engarrafamentos, eu continuo me cansando na mesma medida.  Que coisa doida.",187,1309912191924080640,alves_vg,_vege,Rio de Janeiro,,2020-09-26 17:46:18,Twitter for Android,2,0,,,
367,Home office no sábado que preguiça,34,1309911937740935168,elisa_bete17,pretinha,Konoha-Vila da Folha 🍃,,2020-09-26 17:45:17,Twitter for iPhone,0,0,,,
368,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309911800255836160,pabllofrittar,F҉R҉I҉T҉T҉A҉R҉,RJ,,2020-09-26 17:44:44,Twitter for Android,0,4518,,,
369,"Home office deixará escritórios vagos e aluguel cairá, dizem especialistas https://t.co/cYGR4CIrpD via @UOLEconomia @UOL",120,1309911599617015808,fabriciofogui,Fabrício Guimarães,"São Paulo, Brasil",,2020-09-26 17:43:56,Twitter Web App,0,0,,,
370,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309911365314916353,beattriz_pradoo,beat,"Brasília, Brasil",,2020-09-26 17:43:01,Twitter for Android,0,4518,,,
371,"Home office deixará escritórios vagos e aluguel cairá, dizem especialistas https://t.co/3be6GhSSnp",98,1309911209215504384,JonasBTTF,Jonas L M Borges,"Curitiba-PR, Brazil",,2020-09-26 17:42:23,Twitter Web App,0,16,,,
372,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309911019263848449,lucioflavio_jr,力,𝓛𝓾𝓬𝓲𝓸 𝓕𝓵𝓪𝓿𝓲𝓸 𝓙𝓻.,,2020-09-26 17:41:38,Twitter Web App,0,4518,,,
373,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309910759107944450,__igorfresh,Igor $ilva,"São Paulo, Brasil",,2020-09-26 17:40:36,Twitter for Android,0,4518,,,
374,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309910509194481667,lie_666_,apreciador de música triste,"João Pessoa, Brasil",,2020-09-26 17:39:37,Twitter for Android,0,4518,,,
375,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309910140607492097,marvelpattinson,aline 🦇,《♡》pattinson & skarsgard ,,2020-09-26 17:38:09,Twitter for Android,0,4518,,,
376,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309909644807147520,souzacris19,𝑑𝑜𝑐𝑖𝑛𝘩𝑜,no seu coração,,2020-09-26 17:36:10,Twitter for Android,0,4518,,,
377,Como vcs ficam no Home Office? https://t.co/3GQYGdGI0R,54,1309909488678383617,OneNewPrince,Juan,"Mauá, Brasil",,2020-09-26 17:35:33,Twitter for Android,37,2,,,
378,Trabalhando ouvindo Tierry e bebendo minha Petra bem geladinha. Honrarias do home office e de ser freela,104,1309909070992805889,jovibasquiat,Giovane Alcântara,"Cachoeira, Brasil",,2020-09-26 17:33:54,Twitter Web App,3,0,,,
379,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309908711553609729,_AkwardGirl,Palhaça individualista,,,2020-09-26 17:32:28,Twitter for Android,0,4518,,,
380,@peqempresas Não ser demitido seria um belo estímulo para sair do home office,77,1309908676879306753,ronaldoomj,Ronaldo Júnior ®️,"Guaraí, Brasil",,2020-09-26 17:32:20,Twitter for iPhone,1,0,,,
381,as vezes eu cogito ficar so com o pc da firma faz sentido ter um pc pessoal sendo que o da firma é 10x melhor?  talvez o home office influencie minha pergunta pq eu nao levava pra casa td dia o pc da firma (mas podia se quisesse),229,1309908539721293824,larochkk,firsty lady,"São Paulo, MG",,2020-09-26 17:31:47,Twitter Web App,6,0,,,
382,@FelipeTadewald E trabalhar home office,39,1309908499468627968,LeonBenenati,Leon Emiliano Benenati,"Florianópolis, Brasil",,2020-09-26 17:31:37,Twitter for Android,2,0,,,
383,PARE TUDO O QUE ESTIVER FAZENDO E CONFIRA ESSA PLAYLIST perfeita p ouvir no home office ou achar que ta numa sunset party https://t.co/cXrt5SyNvG,145,1309908483832270848,gabimatts,gabre,"Curitiba, Brazil",,2020-09-26 17:31:34,Twitter Web App,0,0,,,
384,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309908467227013120,MarceloFaccenda,Marcelo Faccenda,Brasília,,2020-09-26 17:31:30,Twitter for Android,0,4518,,,
385,é tão lenda que até dormindo rende mais na edição do que quem passa o dia acordado amo esse home office onde ela dorme a vontade mas não deixa de trabalhar https://t.co/yIU8E559Zg,179,1309908390777360385,Commentnati,N a t i,"Salvador, Bahia",,2020-09-26 17:31:11,Twitter for iPhone,0,10,,,
